id	name	latitude	longitude	country	prov_state
4083697	Pinson	33.68899	-86.68332	US	AL
4083846	Pleasant Grove	33.49094	-86.97027	US	AL
4084796	Prattville	32.46402	-86.4597	US	AL
4084888	Prichard	30.7388	-88.07889	US	AL
4085336	Rainbow City	33.95482	-86.04192	US	AL
4086285	Roanoke	33.15123	-85.37217	US	AL
4086363	Robertsdale	30.5538	-87.71193	US	AL
4088146	Saks	33.69871	-85.83969	US	AL
4087313	Russellville	34.50787	-87.72864	US	AL
4088628	Saraland	30.82074	-88.07056	US	AL
4088737	Satsuma	30.85324	-88.05611	US	AL
4088916	Scottsboro	34.67231	-86.03415	US	AL
4089114	Selma	32.40736	-87.0211	US	AL
4089536	Sheffield	34.76509	-87.69864	US	AL
4091058	Southside	33.92454	-86.02247	US	AL
4091136	Spanish Fort	30.67491	-87.91527	US	AL
4092671	Sylacauga	33.17317	-86.25164	US	AL
4092788	Talladega	33.43594	-86.1058	US	AL
4092970	Tarrant	33.58344	-86.77277	US	AL
4093399	Theodore	30.54769	-88.17528	US	AL
4093753	Tillmans Corner	30.59019	-88.17084	US	AL
4094163	Troy	31.80877	-85.96995	US	AL
4094212	Trussville	33.61983	-86.60888	US	AL
4094455	Tuscaloosa	33.20984	-87.56917	US	AL
4094484	Tuscumbia	34.7312	-87.70253	US	AL
4094490	Tuskegee	32.42403	-85.69162	US	AL
4095186	Valley	32.81874	-85.17939	US	AL
4095415	Vestavia Hills	33.44872	-86.78777	US	AL
4097257	Wetumpka	32.54374	-86.21191	US	AL
4099296	Alma	35.47787	-94.22188	US	AR
4099647	Arkadelphia	34.12093	-93.05378	US	AR
4100525	Batesville	35.7698	-91.64097	US	AR
4100984	Beebe	35.07064	-91.87959	US	AR
4101114	Bella Vista	36.42952	-94.2316	US	AR
4101115	Bella Vista	36.48146	-94.27326	US	AR
4101241	Benton	34.56454	-92.58683	US	AR
4101260	Bentonville	36.37285	-94.20882	US	AR
4101309	Berryville	36.36479	-93.56797	US	AR
4102412	Blytheville	35.9273	-89.91898	US	AR
4103448	Bryant	34.59593	-92.48905	US	AR
4103957	Cabot	34.97453	-92.01653	US	AR
4104182	Camden	33.58456	-92.83433	US	AR
4105168	Centerton	36.3598	-94.28521	US	AR
4105879	Clarksville	35.47147	-93.46657	US	AR
4106458	Conway	35.0887	-92.4421	US	AR
4107198	Crossett	33.12818	-91.96124	US	AR
4107802	De Queen	34.03789	-94.34132	US	AR
4109785	El Dorado	33.20763	-92.66627	US	AR
4109452	East End	34.55065	-92.34099	US	AR
4110443	Farmington	36.04202	-94.24715	US	AR
4110486	Fayetteville	36.06258	-94.15743	US	AR
4111382	Forrest City	35.00815	-90.78983	US	AR
4111410	Fort Smith	35.38592	-94.39855	US	AR
4113143	Greenwood	35.21565	-94.25577	US	AR
4113956	Harrison	36.22979	-93.10768	US	AR
4114225	Heber Springs	35.49147	-92.03126	US	AR
4114272	Helena	34.52955	-90.59177	US	AR
4115181	Hope	33.66706	-93.59157	US	AR
4115412	Hot Springs	34.5037	-93.05518	US	AR
4115429	Hot Springs Village	34.66548	-93.01	US	AR
4116315	Jacksonville	34.8662	-92.11015	US	AR
4119403	Little Rock	34.74648	-92.28959	US	AR
4116834	Jonesboro	35.8423	-90.70428	US	AR
4119972	Lowell	36.25535	-94.13076	US	AR
4120323	Magnolia	33.26707	-93.23933	US	AR
4120388	Malvern	34.36231	-92.81295	US	AR
4120524	Marion	35.21453	-90.19648	US	AR
4120792	Maumelle	34.86676	-92.40432	US	AR
4121297	Mena	34.58622	-94.23966	US	AR
4122015	Monticello	33.629	-91.79096	US	AR
4122218	Morrilton	35.15092	-92.74405	US	AR
4123037	Mountain Home	36.33534	-92.38516	US	AR
4123830	Newport	35.6048	-91.2818	US	AR
4124112	North Little Rock	34.76954	-92.26709	US	AR
4125027	Osceola	35.70508	-89.96953	US	AR
4125388	Paragould	36.0584	-90.49733	US	AR
4126923	Pocahontas	36.26146	-90.97123	US	AR
4128894	Rogers	36.33202	-94.11854	US	AR
4129397	Russellville	35.27842	-93.13379	US	AR
4130430	Searcy	35.25064	-91.73625	US	AR
4131116	Siloam Springs	36.18814	-94.5405	US	AR
4132093	Springdale	36.18674	-94.12881	US	AR
4126226	Pine Bluff	34.22843	-92.0032	US	AR
4132625	Stuttgart	34.50037	-91.55263	US	AR
4133367	Texarkana	33.44179	-94.03769	US	AR
4133933	Trumann	35.67369	-90.50733	US	AR
4134716	Van Buren	35.43676	-94.34827	US	AR
4135349	Warren	33.61261	-92.06458	US	AR
4135865	West Memphis	35.14648	-90.18454	US	AR
4135840	West Helena	34.55066	-90.64177	US	AR
4136153	White Hall	34.27399	-92.09098	US	AR
4137215	Wynne	35.22453	-90.78678	US	AR
4140963	Washington, D. C.	38.89511	-77.03637	US	DC
4141363	Bear	39.62928	-75.65826	US	DE
4141674	Brookside	39.66706	-75.72688	US	DE
4141974	Claymont	39.80067	-75.45964	US	DE
4142290	Dover	39.15817	-75.52437	US	DE
4142398	Edgemoor	39.75011	-75.49964	US	DE
4142424	Elsmere	39.73928	-75.59798	US	DE
4142643	Georgetown	38.69011	-75.38547	US	DE
4142683	Glasgow	39.60483	-75.74521	US	DE
4142969	Hockessin	39.78761	-75.6966	US	DE
4143637	Middletown	39.44956	-75.71632	US	DE
4143658	Milford	38.91261	-75.42797	US	DE
4143834	New Castle	39.66206	-75.56631	US	DE
4143897	North Star	39.76122	-75.7191	US	DE
4143861	Newark	39.68372	-75.74966	US	DE
4144100	Pike Creek	39.73095	-75.7041	US	DE
4144101	Pike Creek Valley	39.73622	-75.69827	US	DE
4144600	Seaford	38.64123	-75.61104	US	DE
4144764	Smyrna	39.29983	-75.60465	US	DE
4145381	Wilmington	39.74595	-75.54659	US	DE
4145395	Wilmington Manor	39.68678	-75.58437	US	DE
4145719	Alachua	29.75163	-82.42483	US	FL
4145805	Allapattah	25.81454	-80.22394	US	FL
4145941	Altamonte Springs	28.66111	-81.36562	US	FL
4146039	Andover	25.96843	-80.21283	US	FL
4146161	Apollo Beach	27.77308	-82.40759	US	FL
4146166	Apopka	28.68055	-81.50952	US	FL
4146206	Arcadia	27.21588	-81.85842	US	FL
4146354	Atlantic Beach	30.33441	-81.3987	US	FL
4146389	Auburndale	28.0653	-81.78869	US	FL
4146440	Avon Park	27.59587	-81.50619	US	FL
4146429	Aventura	25.95648	-80.13921	US	FL
4146464	Azalea Park	28.54111	-81.30062	US	FL
4146723	Bartow	27.89641	-81.84314	US	FL
4146823	Bay Harbor Islands	25.88759	-80.13116	US	FL
4146901	Bayonet Point	28.32667	-82.68343	US	FL
4146934	Bayshore Gardens	27.42532	-82.59038	US	FL
4146984	Beacon Square	28.20862	-82.75538	US	FL
4147145	Bee Ridge	27.28394	-82.48065	US	FL
4147241	Belle Glade	26.68451	-80.66756	US	FL
4147247	Belle Isle	28.45834	-81.35924	US	FL
4147290	Bellview	30.46159	-87.31497	US	FL
4147581	Beverly Hills	28.91692	-82.45815	US	FL
4148207	Bloomingdale	27.89364	-82.24037	US	FL
4148399	Boca Del Mar	26.34508	-80.14671	US	FL
4148012	Bithlo	28.55472	-81.10645	US	FL
4148411	Boca Raton	26.35869	-80.0831	US	FL
4148533	Bonita Springs	26.33981	-81.7787	US	FL
4148674	Boyette	27.81753	-82.22259	US	FL
4148677	Boynton Beach	26.52535	-80.06643	US	FL
4148708	Bradenton	27.49893	-82.57482	US	FL
4148757	Brandon	27.9378	-82.28592	US	FL
4148803	Brent	30.46881	-87.23608	US	FL
4146302	Asbury Lake	30.04913	-81.82149	US	FL
4148944	Broadview Park	26.09953	-80.20866	US	FL
4148986	Brooksville	28.55527	-82.38787	US	FL
4149077	Brownsville	25.82176	-80.24116	US	FL
4149269	Buenaventura Lakes	28.33584	-81.35313	US	FL
4149635	Callaway	30.15298	-85.56993	US	FL
4149956	Cantonment	30.60853	-87.33998	US	FL
4149959	Cape Canaveral	28.40584	-80.60477	US	FL
4149962	Cape Coral	26.56285	-81.94953	US	FL
4150066	Carol City	25.94065	-80.2456	US	FL
4150115	Carrollwood	28.05002	-82.49287	US	FL
4150118	Carrollwood Village	28.06752	-82.52093	US	FL
4150190	Casselberry	28.67778	-81.32785	US	FL
4150394	Celebration	28.32529	-81.53313	US	FL
4150727	Cheval	28.14862	-82.51454	US	FL
4151132	Citra	29.41192	-82.10982	US	FL
4151153	Citrus Hills	28.88831	-82.4326	US	FL
4151157	Citrus Park	28.07835	-82.56982	US	FL
4151162	Citrus Ridge	28.33385	-81.64232	US	FL
4151163	Citrus Springs	28.99748	-82.47065	US	FL
4151316	Clearwater	27.96585	-82.8001	US	FL
4151352	Clermont	28.54944	-81.77285	US	FL
4151366	Clewiston	26.75423	-80.93368	US	FL
4151440	Cocoa	28.38612	-80.742	US	FL
4151441	Cocoa Beach	28.32001	-80.60755	US	FL
4151455	Coconut Creek	26.25175	-80.17894	US	FL
4151460	Coconut Grove	25.7126	-80.25699	US	FL
4151607	Combee Settlement	28.05835	-81.90536	US	FL
4151745	Conway	28.50278	-81.33062	US	FL
4151824	Cooper City	26.05731	-80.27172	US	FL
4151871	Coral Gables	25.72149	-80.26838	US	FL
4151909	Coral Springs	26.27119	-80.2706	US	FL
4151921	Coral Terrace	25.74593	-80.3045	US	FL
4152064	Country Walk	25.63399	-80.43228	US	FL
4152093	Country Club	25.94815	-80.317	US	FL
4152311	Crestview	30.76213	-86.57051	US	FL
4152472	Crystal Lake	28.03558	-81.90841	US	FL
4152564	Cutler	25.6151	-80.31061	US	FL
4152574	Cutler Ridge	25.58066	-80.34672	US	FL
4152628	Cypress Gardens	27.99391	-81.69008	US	FL
4152639	Cypress Lake	26.53813	-81.89925	US	FL
4152695	Dade City	28.36472	-82.19592	US	FL
4152772	Dania Beach	26.05231	-80.14393	US	FL
4152820	Davie	26.06287	-80.2331	US	FL
4152872	Daytona Beach	29.21081	-81.02283	US	FL
4152888	DeFuniak Springs	30.72102	-86.11522	US	FL
4152890	DeLand	29.02832	-81.30312	US	FL
4152926	DeBary	28.88305	-81.30868	US	FL
4153071	Deerfield Beach	26.31841	-80.09977	US	FL
4153132	Delray Beach	26.46146	-80.07282	US	FL
4153146	Deltona	28.90054	-81.26367	US	FL
4153188	Destin	30.39353	-86.49578	US	FL
4153367	Doctor Phillips	28.44945	-81.49229	US	FL
4153471	Doral	25.81954	-80.35533	US	FL
4153759	Dunedin	28.01974	-82.77177	US	FL
4154008	East Lake	28.11085	-82.69482	US	FL
4154023	East Milton	30.61519	-87.02163	US	FL
4154047	East Pensacola Heights	30.42881	-87.17997	US	FL
4154051	East Perrine	25.60872	-80.33894	US	FL
4154205	Edgewater	28.98888	-80.90228	US	FL
4154270	Eglin Village	30.46298	-86.5394	US	FL
4154280	Egypt Lake-Leto	28.01769	-82.50619	US	FL
4154336	Elfers	28.21668	-82.72232	US	FL
4154465	Englewood	26.96201	-82.3526	US	FL
4154489	Ensley	30.51881	-87.27275	US	FL
4154568	Estero	26.43814	-81.80675	US	FL
4154606	Eustis	28.85277	-81.68535	US	FL
4154769	Fairview Shores	28.59111	-81.39424	US	FL
4154972	Fellsmere	27.76781	-80.60144	US	FL
4155006	Fernandina Beach	30.66968	-81.46259	US	FL
4155000	Fern Park	28.64916	-81.35118	US	FL
4155017	Ferry Pass	30.5102	-87.21247	US	FL
4155430	Fish Hawk	27.85058	-82.21092	US	FL
4155529	Flagami	25.76232	-80.31616	US	FL
4155623	Floral City	28.74999	-82.29676	US	FL
4155669	Florida City	25.44789	-80.47922	US	FL
4155726	Florida Ridge	27.58031	-80.38672	US	FL
4155824	Forest City	28.66678	-81.44334	US	FL
4155966	Fort Lauderdale	26.12231	-80.14338	US	FL
4155988	Fort Meade	27.75225	-81.80175	US	FL
4155995	Fort Myers	26.62168	-81.84059	US	FL
4155996	Fort Myers Beach	26.45202	-81.94814	US	FL
4156006	Fort Myers Shores	26.70924	-81.74592	US	FL
4156018	Fort Pierce	27.44671	-80.32561	US	FL
4156042	Fort Walton Beach	30.40576	-86.61884	US	FL
4156091	Fountainebleau	25.77288	-80.34783	US	FL
4156331	Fruit Cove	30.11107	-81.64176	US	FL
4156340	Fruitville	27.32977	-82.4576	US	FL
4156367	Fuller Heights	27.90919	-81.99814	US	FL
4156370	Fussels Corner	28.05419	-81.86064	US	FL
4156404	Gainesville	29.65163	-82.32483	US	FL
4156601	Gateway	26.57757	-81.75036	US	FL
4156748	Gibsonton	27.85364	-82.38259	US	FL
4156752	Gifford	27.67531	-80.40922	US	FL
4156824	Gladeview	25.83926	-80.2356	US	FL
4156857	Glenvar Heights	25.7076	-80.32561	US	FL
4156920	Golden Gate	26.18787	-81.69509	US	FL
4156931	Golden Glades	25.91176	-80.20033	US	FL
4156959	Goldenrod	28.61028	-81.28868	US	FL
4156975	Gonzalez	30.58158	-87.29136	US	FL
4157097	Goulds	25.56261	-80.38228	US	FL
4157427	Green Cove Springs	29.99191	-81.67815	US	FL
4157467	Greenacres City	26.62368	-80.12532	US	FL
4157605	Groveland	28.55805	-81.85119	US	FL
4157634	Gulf Breeze	30.35714	-87.16386	US	FL
4157657	Gulf Gate Estates	27.25173	-82.51471	US	FL
4157687	Gulfport	27.74836	-82.70343	US	FL
4157827	Haines City	28.11418	-81.61785	US	FL
4157898	Hallandale Beach	25.9812	-80.14838	US	FL
4158296	Heathrow	28.76333	-81.37224	US	FL
4158445	Hernando	28.89998	-82.37454	US	FL
4158476	Hialeah	25.8576	-80.27811	US	FL
4158482	Hialeah Gardens	25.8651	-80.3245	US	FL
4158595	High Springs	29.82691	-82.59678	US	FL
4158604	Highland City	27.9653	-81.87786	US	FL
4158758	Hobe Sound	27.0595	-80.13643	US	FL
4158865	Holiday	28.18779	-82.73955	US	FL
4158914	Holly Hill	29.24359	-81.03756	US	FL
4158928	Hollywood	26.0112	-80.14949	US	FL
4159050	Homestead	25.46872	-80.47756	US	FL
4159077	Homosassa Springs	28.80359	-82.57593	US	FL
4159335	Hudson	28.36445	-82.69343	US	FL
4159416	Hunters Creek	28.36056	-81.42229	US	FL
4159553	Immokalee	26.41869	-81.4173	US	FL
4159608	Indian Harbour Beach	28.1489	-80.58839	US	FL
4159659	Indian River Estates	27.36449	-80.30977	US	FL
4159687	Indiantown	27.02728	-80.48561	US	FL
4159786	Inverness	28.83582	-82.33037	US	FL
4159796	Inwood	28.03697	-81.76508	US	FL
4159805	Iona	26.52036	-81.96398	US	FL
4159839	Islamorada	24.9243	-80.62784	US	FL
4159896	Ives Estates	25.96231	-80.17671	US	FL
4160021	Jacksonville	30.33218	-81.65565	US	FL
4160023	Jacksonville Beach	30.29469	-81.39314	US	FL
4160086	Jan-Phyl Village	28.01474	-81.77175	US	FL
4160100	Jasmine Estates	28.29306	-82.6901	US	FL
4160171	Jensen Beach	27.25449	-80.22977	US	FL
4160610	Jupiter	26.93422	-80.09421	US	FL
4160651	Kathleen	28.12085	-82.02314	US	FL
4160705	Kendale Lakes	25.70816	-80.407	US	FL
4160711	Kendall	25.67927	-80.31727	US	FL
4160789	Key Biscayne	25.69371	-80.16282	US	FL
4160795	Key Largo	25.08652	-80.44728	US	FL
4160812	Key West	24.5557	-81.78259	US	FL
4160822	Keystone	28.15585	-82.62121	US	FL
4160932	Kings Point	26.44535	-80.13977	US	FL
4160983	Kissimmee	28.30468	-81.41667	US	FL
4161118	Lady Lake	28.91749	-81.92286	US	FL
4161150	Lake Alfred	28.09196	-81.72341	US	FL
4161178	Lake Butler	28.50167	-81.54091	US	FL
4161187	Lake City	30.18968	-82.63929	US	FL
4161228	Lake Forest	25.97759	-80.1831	US	FL
4161296	Lake Lorraine	30.44159	-86.56523	US	FL
4161298	Lake Lucerne	25.96509	-80.24144	US	FL
4161313	Lake Magdalene	28.07418	-82.47176	US	FL
4161334	Lake Park	26.80034	-80.06643	US	FL
4161373	Lake Mary	28.75888	-81.31784	US	FL
4161400	Lake Wales	27.90141	-81.58591	US	FL
4161422	Lake Worth	26.6159	-80.05699	US	FL
4161424	Lake Worth Corridor	26.61649	-80.10102	US	FL
4161438	Lakeland	28.03947	-81.9498	US	FL
4161444	Lakeland Highlands	27.95975	-81.95008	US	FL
4161460	Lakes by the Bay	25.57233	-80.32533	US	FL
4161461	Lakeside	30.12996	-81.76815	US	FL
4161510	Lakewood Park	27.54309	-80.40227	US	FL
4161511	Lakewood Park	27.48143	-80.37422	US	FL
4161534	Land O' Lakes	28.2189	-82.45759	US	FL
4161571	Lantana	26.58674	-80.05199	US	FL
4161580	Largo	27.90947	-82.78732	US	FL
4161616	Lauderdale Lakes	26.16647	-80.20838	US	FL
4161624	Lauderdale-by-the-Sea	26.19203	-80.09643	US	FL
4161625	Lauderhill	26.14036	-80.21338	US	FL
4161659	Laurel	27.14378	-82.46158	US	FL
4161705	Lealman	27.82114	-82.67927	US	FL
4161733	Lecanto	28.85165	-82.4876	US	FL
4161771	Leesburg	28.81082	-81.87786	US	FL
4161785	Lehigh Acres	26.62535	-81.6248	US	FL
4161797	Leisure City	25.49539	-80.42922	US	FL
4161957	Lighthouse Point	26.27564	-80.08727	US	FL
4162461	Live Oak	30.29495	-82.98402	US	FL
4162539	Lockhart	28.61944	-81.44257	US	FL
4162776	Longboat Key	27.41254	-82.65899	US	FL
4162783	Longwood	28.70305	-81.3384	US	FL
4163033	Lutz	28.15112	-82.46148	US	FL
4163049	Lynn Haven	30.24548	-85.64826	US	FL
4163083	Macclenny	30.28218	-82.12206	US	FL
4163220	Maitland	28.62778	-81.36312	US	FL
4163318	Mango	27.97974	-82.30648	US	FL
4163379	Marathon	24.71375	-81.09035	US	FL
4163384	Marco	25.9726	-81.72898	US	FL
4163407	Margate	26.24453	-80.20644	US	FL
4163428	Marianna	30.77436	-85.22687	US	FL
4163635	Mascotte	28.57833	-81.88675	US	FL
4163833	McGregor	26.56091	-81.91453	US	FL
4163918	Meadow Woods	28.38556	-81.36646	US	FL
4163954	Medulla	27.9678	-81.97342	US	FL
4163971	Melbourne	28.08363	-80.60811	US	FL
4163994	Melrose Park	26.11342	-80.19338	US	FL
4164047	Memphis	27.53587	-82.56121	US	FL
4164092	Merritt Island	28.53917	-80.672	US	FL
4164138	Miami	25.77427	-80.19366	US	FL
4164143	Miami Beach	25.79065	-80.13005	US	FL
4164167	Miami Gardens	25.94204	-80.2456	US	FL
4164186	Miami Lakes	25.90871	-80.30866	US	FL
4164211	Miami Shores	25.86315	-80.19283	US	FL
4164223	Miami Springs	25.82232	-80.2895	US	FL
4164253	Micco	27.88058	-80.50033	US	FL
4164387	Middleburg	30.06885	-81.86038	US	FL
4164547	Milton	30.63241	-87.03969	US	FL
4164554	Mims	28.66527	-80.84478	US	FL
4164575	Minneola	28.57444	-81.74619	US	FL
4164601	Miramar	25.98731	-80.23227	US	FL
4164602	Miramar Beach	30.37437	-86.35856	US	FL
4165069	Mount Dora	28.80249	-81.64452	US	FL
4165519	Myrtle Grove	30.42103	-87.30747	US	FL
4165565	Naples	26.14204	-81.79481	US	FL
4165574	Naples Manor	26.0887	-81.7262	US	FL
4165576	Naples Park	26.26175	-81.80925	US	FL
4165580	Naranja	25.51816	-80.42283	US	FL
4165637	Navarre	30.40159	-86.86357	US	FL
4165695	Neptune Beach	30.31191	-81.39647	US	FL
4165869	New Port Richey	28.24418	-82.71927	US	FL
4165913	New Smyrna Beach	29.02582	-80.927	US	FL
4165995	Niceville	30.51686	-86.48217	US	FL
4166066	Norland	25.94898	-80.21227	US	FL
4166096	North Andrews Gardens	26.19147	-80.14421	US	FL
4166105	North Bay Village	25.84621	-80.15394	US	FL
4166195	North Fort Myers	26.66729	-81.88009	US	FL
4166222	North Lauderdale	26.2173	-80.22588	US	FL
4166232	North Miami	25.89009	-80.18671	US	FL
4166233	North Miami Beach	25.93315	-80.16255	US	FL
4166253	North Palm Beach	26.81756	-80.08199	US	FL
4166274	North Port	27.04422	-82.23593	US	FL
4166298	North Sarasota	27.37393	-82.51843	US	FL
4166583	Oak Ridge	28.47112	-81.42452	US	FL
4166638	Oakland Park	26.17231	-80.13199	US	FL
4166673	Ocala	29.1872	-82.14009	US	FL
4166723	Ocean City	30.44103	-86.61356	US	FL
4166776	Ocoee	28.56917	-81.54396	US	FL
4166787	Odessa	28.1939	-82.59176	US	FL
4166805	Ojus	25.94843	-80.1506	US	FL
4166822	Okeechobee	27.24393	-80.82978	US	FL
4166936	Oldsmar	28.03418	-82.6651	US	FL
4166979	Olympia Heights	25.72677	-80.35533	US	FL
4167003	Opa-locka	25.90232	-80.25033	US	FL
4167055	Orange City	28.94888	-81.29867	US	FL
4167102	Orange Park	30.16607	-81.70648	US	FL
4167147	Orlando	28.53834	-81.37924	US	FL
4167176	Orlovista	28.53834	-81.46035	US	FL
4167178	Ormond Beach	29.28581	-81.05589	US	FL
4167190	Ormond-by-the-Sea	29.34914	-81.06645	US	FL
4167245	Osprey	27.19616	-82.49037	US	FL
4167348	Oviedo	28.67	-81.20812	US	FL
4167424	Pace	30.59936	-87.16108	US	FL
4167473	Pahokee	26.82006	-80.66534	US	FL
4167482	Palatka	29.64858	-81.63758	US	FL
4167499	Palm Bay	28.03446	-80.58866	US	FL
4167505	Palm Beach	26.70562	-80.03643	US	FL
4167519	Palm Beach Gardens	26.82339	-80.13865	US	FL
4167536	Palm City	27.16783	-80.26616	US	FL
4167538	Palm Coast	29.58497	-81.20784	US	FL
4167545	Palm Harbor	28.07807	-82.76371	US	FL
4167583	Palm Springs	26.6359	-80.09615	US	FL
4167594	Palm Springs North	25.9351	-80.33383	US	FL
4167601	Palm Valley	30.17746	-81.38758	US	FL
4167632	Palmetto	27.52143	-82.57232	US	FL
4167634	Palmetto Bay	25.62177	-80.32477	US	FL
4167647	Palmetto Estates	25.62149	-80.362	US	FL
4167694	Panama City	30.15946	-85.65983	US	FL
4167695	Panama City Beach	30.17659	-85.80549	US	FL
4167829	Parkland	26.31008	-80.23727	US	FL
4168062	Pebble Creek	28.14835	-82.34565	US	FL
4168095	Pelican Bay	26.2312	-81.80564	US	FL
4168138	Pembroke Park	25.98787	-80.17477	US	FL
4168139	Pembroke Pines	26.00315	-80.22394	US	FL
4168228	Pensacola	30.42131	-87.21691	US	FL
4168244	Perry	30.11744	-83.58181	US	FL
4168418	Pine Castle	28.47195	-81.36785	US	FL
4168459	Pine Hills	28.55778	-81.4534	US	FL
4168506	Pine Island Ridge	26.09481	-80.27394	US	FL
4168563	Pine Ridge	28.93831	-82.47343	US	FL
4168590	Pinecrest	25.66705	-80.30811	US	FL
4168630	Pinellas Park	27.8428	-82.69954	US	FL
4168659	Pinewood	25.86898	-80.21699	US	FL
4168773	Plant City	28.01863	-82.11286	US	FL
4168782	Plantation	26.13421	-80.23184	US	FL
4168930	Poinciana	28.14029	-81.45841	US	FL
4169014	Pompano Beach	26.23786	-80.12477	US	FL
4169018	Pompano Beach Highlands	26.28286	-80.10699	US	FL
4169060	Ponte Vedra Beach	30.23969	-81.38564	US	FL
4169130	Port Charlotte	26.97617	-82.09064	US	FL
4169156	Port Orange	29.13832	-80.99561	US	FL
4169170	Port Saint John	28.47695	-80.78867	US	FL
4169171	Port Saint Lucie	27.29393	-80.35033	US	FL
4169176	Port Salerno	27.14422	-80.2006	US	FL
4169345	Princeton	25.53844	-80.40894	US	FL
4169378	Progress Village	27.9003	-82.36454	US	FL
4169452	Punta Gorda	26.92978	-82.04537	US	FL
4169455	Punta Gorda Isles	26.91756	-82.07842	US	FL
4169510	Quincy	30.58714	-84.58325	US	FL
4170000	Richmond Heights	25.63149	-80.36894	US	FL
4170005	Richmond West	25.6105	-80.42971	US	FL
4170092	River Park	27.31421	-80.34727	US	FL
4170156	Riverview	27.86614	-82.32648	US	FL
4170174	Riviera Beach	26.77534	-80.0581	US	FL
4170358	Rockledge	28.35084	-80.72533	US	FL
4170556	Rotonda	26.88368	-82.29009	US	FL
4170617	Royal Palm Beach	26.7084	-80.2306	US	FL
4170688	Ruskin	27.72086	-82.43315	US	FL
4170797	Safety Harbor	27.99085	-82.69316	US	FL
4170894	Saint Augustine	29.89469	-81.31452	US	FL
4170896	Saint Augustine Beach	29.85053	-81.26535	US	FL
4170908	Saint Augustine Shores	29.8108	-81.31035	US	FL
4170965	Saint Cloud	28.2489	-81.28118	US	FL
4171522	Saint Pete Beach	27.72531	-82.74121	US	FL
4171563	Saint Petersburg	27.77086	-82.67927	US	FL
4171782	San Carlos Park	26.4673	-81.80147	US	FL
4172052	Sanibel	26.44897	-82.02231	US	FL
4172086	Sanford	28.80055	-81.27312	US	FL
4172131	Sarasota	27.33643	-82.53065	US	FL
4172150	Sarasota Springs	27.30894	-82.47954	US	FL
4172173	Satellite Beach	28.17612	-80.59005	US	FL
4172294	Scott Lake	25.94148	-80.23199	US	FL
4172372	Sebastian	27.81642	-80.47061	US	FL
4172383	Sebring	27.49559	-81.44091	US	FL
4172413	Seffner	27.98363	-82.27565	US	FL
4172434	Seminole	27.83975	-82.79121	US	FL
4172602	Shady Hills	28.41	-82.54288	US	FL
4172935	Siesta Key	27.30199	-82.55149	US	FL
4173007	Silver Springs Shores	29.10442	-82.02064	US	FL
4173124	Sky Lake	28.45723	-81.39146	US	FL
4173392	South Bradenton	27.4631	-82.58176	US	FL
4173394	South Apopka	28.66194	-81.50952	US	FL
4173431	South Daytona	29.16582	-81.0045	US	FL
4173460	South Gate Ridge	27.28644	-82.49676	US	FL
4173467	South Highpoint	27.91697	-82.71288	US	FL
4173495	South Miami	25.7076	-80.29338	US	FL
4173497	South Miami Heights	25.59761	-80.38061	US	FL
4173528	South Patrick Shores	28.20223	-80.6095	US	FL
4173593	South Venice	27.05311	-82.42426	US	FL
4173600	Southchase	28.39306	-81.3834	US	FL
4173634	Southgate	27.3081	-82.50982	US	FL
4173717	Southwest Ranches	26.0587	-80.33727	US	FL
4173838	Spring Hill	28.47688	-82.52546	US	FL
4173892	Springfield	30.15326	-85.61132	US	FL
4173999	Starke	29.94413	-82.10983	US	FL
4174201	Stuart	27.19755	-80.25283	US	FL
4174252	Sugarmill Woods	28.73221	-82.50621	US	FL
4174317	Sun City Center	27.71809	-82.35176	US	FL
4174383	Sunny Isles Beach	25.95065	-80.12282	US	FL
4174402	Sunrise	26.15767	-80.28611	US	FL
4174425	Sunset	25.70594	-80.35228	US	FL
4174518	Surfside	25.87843	-80.1256	US	FL
4174600	Sweetwater	25.76343	-80.37311	US	FL
4174715	Tallahassee	30.43826	-84.28073	US	FL
4174738	Tamarac	26.21286	-80.24977	US	FL
4174744	Tamiami	25.75871	-80.39839	US	FL
4174757	Tampa	27.94752	-82.45843	US	FL
4174855	Tarpon Springs	28.14612	-82.75677	US	FL
4174861	Tavares	28.80416	-81.72563	US	FL
4174969	Temple Terrace	28.0353	-82.38926	US	FL
4175011	Tequesta	26.96811	-80.12865	US	FL
4175091	The Crossings	25.67066	-80.40117	US	FL
4175117	The Hammocks	25.67149	-80.4445	US	FL
4175179	The Villages	28.93408	-81.95994	US	FL
4175269	Thonotosassa	28.06141	-82.30231	US	FL
4175296	Three Lakes	25.64205	-80.39839	US	FL
